text,label
jangan cemas karma ada ko haduuuhzzzzz,0
Portugal rasanya akan jadi yang paling lemah diantara 8 tim kandidat lain. Modal mereka juara EURO 2018 cuma HOKI!!! + catatan Ronaldo di Piala Dunia buruk. Paling mentok di 16 atau 8 besar.,1
"akutu gasibuk tau, cuma manfaatin waktu sebaik mungkin dikala jam tidur yg ancur. Soalnya kemaren kebanyakan nongkrong hahahihi, terus lupa kalo aku gapunya jaminan hari tua dan perut yang harus di isi tiap hari. Nanti kalo udah waktunya, kita nongkrong lagi ya",0
"Pedihnya hatimu krn di dzolimi, jadikan itu amplas sakti utk membentuk diri yg lbh kuat dan tegar... membentuk diri lbh bijak dan berbuat lbh banyak kebajikan",1
"Mulai sekarang sering seringin latihan fake smile menjelang lebaran ditanya ""Jadi kakak kapan nikah?"" ""Calonnya mana? Udah ada?"" ""Gak kepengen liat ibu/bapak gendong cucu?"" Hahahahaudah puasa hari ke 19 :))",1
"itu pesan masuknya udah sexual harrasement sih, dan itu sesuatu yang gak bisa dibilang biasa aja. di budaya yang paham Patriarki nya tinggi memang hal itu keliatan gak penting, tapi coba yang diperlakukan begitu saudari kalian, temen, atau pacar? - ttp semangat Gita & Via",1
baru slesai ul pkn,0
Tibalah kita Di penghujung persimpangan Di penghujung jalan cinta Kita berdua... Terpaksa ku relakan Tak daya ku halangkan Kerna ku tahu cintamu Bukan lagi milikku...,1
Dan nga masuk rekomendasi ulama versi pak [USERNAME] tapi kita biasa aja .. malah enak nonton langsung rausah rekomendasi rekomendasian .. jadwal padat setahun . Ngundang sekarang buat tahun depan [URL],1
Sepanjang hari rasanya gelisah 🥺,0
"Belum 3 bulan aing pusing gegara skripsi, lah ini udah kudu mikir proposal lagi. Ingin liburan, tp barusan aja balik dari liburan. Ga boleh sambat, tp gapapa kalau di twitter.",1
Se cemas itukah gue? *nanya sama diri gue yg lain. Sampe dikirim rezeki punya temen yg baik. Terharu,0
"Susah banget buat jadi ""bodo amatan"" atau ""yaudahlah"" sama hal-hal yg ngeganggu pikiran. Kek harus banget mikirin apa alasan hal itu terjadi, harus banget mikirin gimana dampaknya ke dalam diri, pokoknya bikin otak gak berhenti berfikir, dan bikin hati jadi gelisah. Argghh",0
Kyknya aku akan meninggalkan whatsapp alias gamau sering2 buka krn gatau kek cemas ae tiap buka,0
Cemas tiap weekend disini,0
"Intinya, ketika kamu yakin dgn semua seleksi yg bisa kamu lalui, igtt masih masih ada seleksi alam yg ga terduga ujiannya dan kita ga tau itu sulit atau mudah.",1
"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Betul mas. Sayapun kecewa, karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat Kudus.",1
"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",1
"sedikit cemas, banyak takutnya",0
"Mencoba bikin pudding Percobaan 1, salah bikin ternyata yg kubikin jadinya jelly nutrijell Percobaan 2, kubikin berlapis sama jelly ternyata rasanya plain Percobaan 3, bikin berlapis lagi ternyata nyampur karna belum keras. Apa salah dan dosaku sayang :(",1
"Tepat 4 tahun lalu kami bersenda gurau dan berhappy happy sekalian bersosial dilink tempat ini, kini tempat ini baru saja kena musibah kebakaran. Semangat terus crew dan owner Gapuro",1
Gue nggak suka nggak seneng sama yang namanya maling. Cuma gue juga gak seneng kalau maling digebukin sampai bonyok banget apalagi sampai dibakar dan dibunuh.,1
Capek banget hidup pengen jadi unicorn aja,0
"ku udh prepare semaksimal mungkin pake recehan khas anak sekolah macem aku  tapi aku orgnya ga bisa boongan klo keluarga lg butuh. yaudah aku kasih semua yg aku punya, toh mereka jg janjiin bakal balikin. tapi ekspektasi kan kadang suk",1
Agak tkut trus gelisah gitu...,0
Sumpah freebies belom nyampe ngehambat kerja bgt ;-;,0
"Dia sendiri pekerjaan OB di sekolah yg dipunyai Yayasan kecil2an, Maaan, dia ini kalo dilihat golongan yg wajib dapet zakat aja masih tipis2 masuk apa ga gitu",1
"Bener kan lsg dikatain lebay cuma gara2 gitu doang 😢 iya gitu doang, tapi beneran bikin stress sama gelisah gak karuan 😔😔",0
Anehnya dimulut sama sekali gak kepedesan. Tapi abis itu langsung sakit perut. Semaleman bener2 sakit perutnya. Hari ini udah bolak balik ke toilet. Biasanya makan pedes kayak gimana juga gak sampe segininya. Apa yang salah???,1
Suka cemas tbtb,0
Gak bisa tidur malem ini kok gelisah bgt ya,1
gimana ya ngilangin rasa cemas,0
"Udah lama gak ngrasain ini tapi tadi malem kembali.Rasa gelisah, khawatir, rewel dahal laptop lagi dipinjem pengen suruh cepat balikin tapi gak berani yg berujung ngajak ribut masHam, gak nyaman pengen cepet cepet pulang ke rumah, padahal lagi jam 9 malam lebih",1
"Biar kelihatan rame. Biar kelihatan meriah. Biar kelihatan fasilitasnya komplit. Dan biar kelihatan kerja. Padahal, laptopnya di on kan, cuma buka streaming radio. [URL]",1
"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan",1
"kalo ga pernah pcrn, tp langsung nikah aja bisa ga sih?",0
"Jujur, dari dulu sampe sekarang, sejak 4 tahun terakhir, musuh terberatku dalam menulis adalah perasaan anxiety. Gak ada alasan yang begitu detail, cuma tiba-tiba gelisah gak jelas aja, sampe kadang kalau parah banget bisa bikin stop nulis berbulan-bulan.",1
"Waktu terasa lamban berjalan, di teriknya siang, perut yang menahan walau diizinkan makan. Gini banget ya, nggak puasa serasa lebih dari puasa sahur enggak temen kantor puasa semua.",1
"Kadamg gitu kalo lg kerja kelompok Bukannya egois pengennya sekelompok sama orang2 gue tapi..... Yg tau sifat gue gimana2, bljr2 gue kek gimana yaaa temenan gue...gaenak borr saya sekelompok sama orang rajin belajar,sedangkan gue yg apatuh mah",1
"Udah semingguan ga ada kabar wkwkwkwk Akunya sibuk ngurus rapot sama ijazah anak :""( Terus ga nanya kabarnya dia juga selama seminggu Sahabat macam apa kamu :""(",1
mv dream rilisnya jam brp dah?,0
Minggu ini bener bener ngga bisa tenang😭🥺🦖 ada aja yang bikin gelisah😭👍,0
Moots ada yg join go aespa?,0
"waktu terus berjalan..hari terus berlalu..seiring itu juga hati semakin gelisah dan terlukaa...ya Allah aku tau Kau mengujiku dgn rasa sabar ini, dan Kau mengujiku dgn segala yg terjadi..ampuni aku yg mulai melemah dan hilang semangat untuk terus berjuang dan bertahan...",1
"Keram betis akibat mandi jam 10 Umur lu udah tua mel, dikira masih gagah aja gitu? Abisnya kemana-mana masih sama emak sih berasa masih sekolah aja gitu :""(",1
"Agak cemas sebenarnya tadi kelas siang apa bisa kejar target. Tapi Tuhan ada aja kasih jalan, kelas rabu dipindah padahal kuis. Setidaknya nanti pagi bisa bermesraan dengan data sampai buka puasa",0
aku belum menyerah.hanya sedikit gelisah.,0
Pernah ga sih ga kenapa2 tp tiba2 gemezz ?? Ga tau yg digemesin ama tp gemezz banget ga ngerti woyy,0
"Karena kita kerap meletakkan seluruh angan dan harapan akan kasih sayang, bukan pada Sang Maha Pengasih, dan Penyayang. Itu sebabnya, tak habis-habisnya kita (merasa) dikecewakan.",1
ada saatnya sakit hati itu kita nikmatin dengan cara kita. menangis salah satunya. gembira pun bisa jadi alternatif lain. yang terpenting semua itu bisa kita lewatin walaupun gagal.,1
"Ada waktu kosong dibuang-buang, yah buang-buang peluang dong",0
"[USERNAME] tolong kab.Bekasi dibenahi tata kelola jalan rayanya, daerah yang nota bene kecil kecelakaan yg merenggunt nyawa tetangga"" kani setiap hari terjadi, dari jalan rusak dan proyek yg merusak jalan. [URL]",1
ALHAMDULILLAH YAALLAH,0
"Kasihan karyawan bapakku ini, mau lebaran malah jatuh sakit dan masuk rumah. Dan sekarang mudik terlalu cepat ke kampung halaman. Gusti Allah kadang memberikan hal yang tidak terpikirkan oleh manusia. Sebagai manusia ya cuma bisa menerima.",1
"Aku makin gelisah, dan aku menangis sejadi jadinya, dan mereka cuma liatin aku nangis, dan mreka blg, tenang aja mbak gak diapa2kn kok dsini, mbak tinggal istrahat aja, mbak mau apa tinggal bilang aja, nanti bakal kami turuti permintaan mbak, kecuali 1 yaitu kabur, nanti mbak tau",0
Masih dirumah dongg,0
"Insya Allah akan kembali ke relnya smua, kmrn krn eforia demokrasi seolah2 dunia ingin digenggam, sdh lelahh, sdh lwt/usai jg masa nya.. Kembali sbg bangsa Indonesia yg menyatu dn mdukung NKRI [URL]",1
yoo halow,0
Resah dan gelisah..Mboh...lah..,0
"Turut berduka atas saudara yang terkena gempa di Lombok, semoga lekas membaik. Meskipun trauma yang terendap tak semudah itu menghilang dari dalam diri Aamiin ~",1
"Aku harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapku.",0
"gelisah galau merana mulu tiap malem dah, susah nih emang kalo udah kepatil",0
"/am/ kita saling sayang dan aku udah coba nyatain kekamu, tp kamu tetap ga peduli, aku disini masih suka nungguin kamu ga tau sampe kapan lagi:)",1
padahal lagi ga kangen sapa sapa tapi og gelisah resah,0
"Gue tuh suka gini ya, deg degan dengan hal yang ga tentu, gue ga tau kenapa tapi rasanya gelisah banget. ANEHHH.",0
"Diminta temen bantuin bungkus kado untuk istrinya sebagai hadiah ultah pernikahan. Terus disuruh juga sekalian selipkan quote romantis. Saya ahlinya, katanya. Dalam hati meringis, tau :)",1
"hng, knp gelisah bgt ya :(",0
Ngerasa gelisah bgt akhir2 ini.,0
"Aku tau didepan mungkin akan ada badai besar, bhkan bisa melenyapkan apa saja tp seperti yg ku yakini salama ini yaitu ketidakmungkinan yg selalu aku semogakan",1
"dibangunin rasa gelisah ini mah judulnya,,, udh tidur larut  masih aja bangun pagi",1
"Mudik kali ini bawaan lumayan banyak, karena banyak baju yang dulu beli di Cirebon harus dibawa pulang karena sekarang udah ga muat di badan. LOL",1
"""Anak band jelek semua.""..Sial, dia belum kenalan sama day6 dan one ok rock sih.",0
salah sekali kalau abis makan siang stel lagu beautiful mes-nya jason mraz mirip dininaboboin,1
"Orang lain kalau pake ponco itu buat jas hujan, nah dia pake buat kasur. Ya tadi gara2 saking gak punya apa2. Mamak bilang, kami tuh di awal pernikan gak ada ngalamin bulan madu kayak skrg2. Org tidur nya aja pake ponco. Gimane mau bulan madu.",1
Pembersihan TL............................................................................................................................................................................................................................1,0
deg degan gak sieee,0
"aku yang sesungguhnya ada di situ, yang dibunderin ijo2, close friends aja alias curhat aja isinya sebagian lagi di twitter karena aku invisible di sini",1
baru bangun,0
Rinduku ini bagaikan di ujung hati CInta ini bagai ilusi yang tak bertepi Cinta mengapa singgah di hatiku Kau salah memilih tempat dan waktu Tak tahan aku menahan rasa Aku tersiksa,1
JYP F,0
Hadeh keabsen. Dahlah diem dulu hari ini😔,0
"Sayaa sadar saya ini siapa, km siapa Dan takkan mungkin mjd kita Kangen, iya Jarang ketemu, iya Kadang curigaan, iya Krn aku  km Mimpi yg wkt itu mungkin biar kangen ku akan km terobati Nyatanya malah menjadi Arhhhh... Allah Maha Tau",1
baru bangun denger NCT DREAM 1.71 MILLION SELLER langsung melek huhu kirain masih mimpi😭,0
"Semoga Mei disertai kabar-kabar baik. Yang luka, lekas pulih. Duka berganti suka. Cemas yang lebih tenang. Dan doa-doa yang lebih sabar...#senjamu",0
"Serba salah, mundur sayang, maju ragu. Diem di tempat resah dan gelisah 😌😌😌",0
"Aliran darahku menghantarkan rasa rindu di sela-sela sel otakku yang terus berbisik untuk mengucapkannya, tapi aku tidak mampu, bahkan hanya untuk menyiratkannya. [URL]",1
"Innalillahi wa inna ilaihi rajiun. Kabar duka kembali menyelimuti Aceh. Pewaris Kesultanan Aceh, Teungku Putro Safiatuddin Cahya Nur Alam dikabarkan meninggal dunia di Kota Mataram, Nusa Tenggara Barat (NTB), Rabu (6/6/2018) sekira pukul 06.45 WITA. [URL]",1
"Dah lah takda hasil, pemalas nak mampos pulak tu.",0
Tidak usah cemas ceritamu ditulis oleh penulis skenario terbaik,0
"Ibnul Qayyim rahimahullah berkata, “Pagi hari bagi seseorang itu seperti waktu muda dan akhir harinya seperti waktu tuanya.”",0
"Menyeduh kopi dengan air mata yg cukup panas, menghasilkan kepulan masa lalu dari manisnya kenangan, pahitnya ditinggalkan",1
"Gelisah mulu, padal puasa loh",0
tangenang dn tooii,0
"Aku gelisah, pas kamu datang ubah kegelisahan dan menjadi kegelisanku bertambah khawatir. Esok aku mencoba hidup tanpa kabar darimu lagi, lekas pergilah kamu dari rasa tak ikhlasku.",0
"Daun yang jatuh tak pernah membenci angin, dia membiarkan dirinya jatuh begitu saja. Tak melawan, mengikhlaskan semuanya. Bahwa hidup harus menerima, penerimaan yang indah.",1
"kenapa ya gue cb dream kali ini kayak gelisah banget,gatau kenapa?😔",0
"ayo ayo ayo...dulu 10 tahun bisa dilewatin, masa blm sebulan aja udh gelisah",0
Ku inget Ayahku yang berpulang hampir 3bulan lalu. kalo ada kesempatan sekali lagi rasanya aku gamau ada yg waktu yg kebuang brsama ayah.,1
"Gak tau kenapa.Badan ini lunglai, otak tak jernih, dan diri gelisah.",0
"Setiap malam kadang suka ngerasa hati kosong, gelisah gak tau maunya apa",1
"kelar utbk niat hati mau santuy santuy nonton series, e malah kepikiran mulu. cemas gue anjir",0
Fyi. Dan bapak yang tadi ku temuin di stasiun itu dalam kondisi semua badannya dingin. Mukanya pucat. Kayanya belum makan. Dia bawa kantong plastik yang isinya cuma air minum ukurankecil :(,1
"[USERNAME] ooalaah, mataku rabun, aku bacanya ayam diusir, makanya bingung :( tetott, mitsubishi terios, ""yaak, kiri, terios terios bang, ayok terios!!""",1
Gelisah bat bawaanya gatau kenapa,0
"Gua tau sekarang harus apa, gak cuma ""Raga"" yang bakal gua bawa pergi nanti, tapi juga ""Jiwa"" gua gak tau bakal ketemu mereka lagi, kalian lagi, elo lagi atau enggak akan pernah lagi",1
 Turut berduka cita buat kawan a cak. Semoga. Keluarga yg di tinggalkan a. Bisa di beri kesabaran &amp meridoi kepergian alm.. #sajete #wani,1
Bener2 aku lakuin ini shalat istikharah. Deg2annya gak karu2an gilaaaaak cemas banget,0
kamu apa kabar sayang,1
Berdansa diujung gelisah,0
gue ngerasa gelisah bgt knp dah yaampun,0
"[USERNAME] Dorongan orangtua pun begitu, anaknya harus pandai dalam bidang akademik. Ya gak salah orangtua cuma mau yang terbaik, tapi cara menyikapinya yang salah",1
bocah sekarang suka berasa yg paling iya aja ckckck,0
Pernah menjadi yang paling cemas hingga dipaksa harus menjadi yg paling ikhlas,0
Duh gelisah gini ya anjeng:(,0
Boleh tak aku nak terus cuti sminggu 😪,0
Harap harap cemas,0
"Tahun ini masih dapet persenan, tahun depan ngasih 15 ponakam persenan yang ngasih min gocap/cepe wow stress dompet w",0
Aku tidak membenci hujan sore itu. Aku hanya kecewa dia pergi saat mentari bersinar. Lenyap. Seperti kisahku dan kamu~ #masihtentangJuni #ceritaKaa,1
Razan al-Najjar. Petugas medis Palestina (21 Tahun). Gugur di medan perjuangan. Turut berduka cita sedalam-dalamnya. #RazanNajjar #Palestina [URL],1
"Rame bener ya org22, padahal mo twitter kayak apa, instagram kayak apa, ya kita mah begini begini aja yakan kayak rakyat gitu biasa yg pada umumnya, standar aja gitu.",1
"Bukan tidak mendukung atau mendoakan, cuma menyikapi apa yang sudah2, itu pilihanmu dan berupayalah mempertahankannya...disini aku dari jauh seharusnya bahagia tapi melihatmu sedih kebahagianku pudar...seperti saat kala itu menerima undangan pernikahanmu.",1
sejak pandemi gabuka laptop sehari berasa gelisah ky punya beban hidup berat banget,1
"Waktu akan terasa lambat bagi mereka yang menunggu, terlalu panjang bagi yang gelisah, dan terlalu pendek bagi yang bahagia. N #PojokMoveOn",0
"[USERNAME] Kenapa baru sekarang, aku memilih diam lalu berlalu. Kesempatan sudah hilang, di tengah ribuan logika yg ku buang demi kesempatan untukmu",1
"pidato-pidato presiden retak, tertusuk-tusuk dusta, teriak-teriak tertambat sunyi letih mengarungmurat, sengsara rakyat berdayung lapar di deras, arus air mata. x2",1
nangis uang q tida terbuang sia sia😭🚶🚶,0
"Berkumpul dengan temen-temen SMP, yes SMP. Yg pernah berjuang bersama 14 taun yg lalu. Udah jadi bapak dan calon bapak. Saya sih harusnya udah jadi calon bapak juga, kalau saja taun lalu, iya taun lalu, ah sudahlah haha.",1
Loh ada spac😆,0
"11:45pm, harus banging sebelum jam 2:30am, tapi malah ngga bisa tidur & kebayang waktu lagi qualify time bertiga. Selalu jadi salah satu alasan rindu pulang",1
"mungkin emang fasenya ya di umur 20 an ngerasain hal yang kok hidup kek gini aja ya, kaya blm hasilin apa2, ovethingking masalah masa depan sampe ke bawa jadi cemas gitu.",1
Semakin dekat dengan orang maka yang sangat diperlukan itu sebuah pengertian yg besar... Ngerti kalo dia banyak kekurangan dan kamu juga begitu... Ini susah banget sih dilakuin di kehidupan nyata... Heemmmm,1
berani ga ya lamar kerja diluar kota? :(,0
gelisah mulu ada apaan ya:(,0
"Ngebahas travel sm si eman membuka luka lama.. dari serangkaian luka yg bisa dibuat agen travel dan oknum2nya, What the worst can happen to you?",1
"Kayak ada sesuatu yg mengganjal, ada yg aneh, tapi ga tau apaan, rasanya gelisah gitu.",0
Gila ini isi kepala penuh banget sampe gelisah klo dibawa turu wkwkw,0
tanyarl ada yang tau obat penengan biar engga degdegan? aku tiap bangun tidur gelisah terus engga tau sebabnya apa atau ada saran lain supaya engga kaya gini terus. makasih🥰,0
Hujung² Ramadan mari berito tok molek. Takdok rezeki kali ni. Cuba lagi lain kali....,0
"gue kan beli baju harga 200 ya, terus belum pernah dipake pergi pergi gitu (cuman di cobain pas awal dateng abistu disimpen), dan ternyata kegedean, alhasil gue jual lagi kan ya, nah itu gue jual 150, emang masih kemahalan apa dengan kondisi begitu :(",0
"Rasa hatii gelisah gini , setiap mau kerja mesti ngerasa was was gak tenang",0
Kangen mama :( buat temen2 yg masih ditemeni mamanya ataupun kedua ortu. Kalian sangat beruntung.. sayangi mrk selagi msh ada kesempatan [URL],1
"Padahal tiap mau tidur dah cuci muka Sudah skincare routine Tapi tiap haid mesti muncul 1 2 jerawat Ya bedanya setelah rajin skincarean jerawat jadi mudah diatasi Dulu long long time agooo jerawat membandel, besar kali. Bisa muncul sampe 5 semuka [URL]",1
resah dan gelisah,0
Dulu kalo di-bully sukanya marah terus dikejar si tukang bully. Saat kagak tertangkap dan badan lelah seketika itu pula muncul bulir bulir air bercucuran dari mata.,1
Pernah gk sih ngerasain gelisah tapi gk tau sebabnya apa?,0
"Tahun lalu di bulan yang sama, masih nangisin cowok Korea tanpa mengenal merch"" kayak gini, sekarang di bulan yang sama, malah nangisin album China, yaudah",0
"Wah pagi ini sangat faedah. Udah gaboleh sering ngeluh sendiri kalau ada perihal apapun mengenai perjalanan kereta:""3 sebegitunya mereka kerja keras, sedih akutuh",1
"Ini kaya gw kapan hari itu, seharian mantengin asian food channel, ngliatin makan sodap2. Ehhh sendirinya makan indomie sama ngemil krupuk gegara malas keluar kos",1
"Sedap juga berwisata ketinggian di Jakarta.. Bisa lihat dg jelas betapa berpolusinya kota ini... @ Jakarta, Indonesia [URL]",1
"4 tahun belajar engineering, kerja gaji macam operator, babi betul",0
"Lalu ai move to thamrin yekan. Krn bosen sm tanabang yg baju nya begitu begitu bae perasaan. Eh msk thamrin di basement, isi nya semua batik banyak bgt.",1
"Begitu tersadar bahwa kita menceritakan mereka bagaikan mantan pacar, kita tertawa menggerutu bersama, sebab mereka hanyalah sebatas mantan calon pacar.",1
kenapa hati gelisah banget ya,0
mas mas fotografer tu damagenya emang gak nahan ya ges,0
"Baca pesan di whatsapp kemudian berpikir.. Gw tu kadang suka terlalu baik sama orang. Tapi lalu gw sadar. Gak kadang si, emang selalu. Maklum, angelic.",1
Hidup aku huru hara. Tiada jalan penyelesaian. Takut akan sesuatu yang tak pasti. Gelisah tak tentu arah.,0
[Kartu 1 pria thd wanita] : sikapmu skr baiknya tinggalkan dia karena dia merasa lbh pintar darimu dan lbh dr segala2nya yg km miliki. [URL],1
"Rencana : mau bagi makanan ke para tetangga karena mendekati hari raya. Oke, tradisi ""ater - ater"" (kalo dirumah) Realita : katanya ""disini, nggak ada kebiasaan kayak begitu......"" Krik krik Berakhir dengan, *yaudah kasih ke yang mau aja deh ntar kalo mau buka puasa* ",1
"nyari mutual wayzenni dmna y, kekurangan mutual wayzenni gw jir",0
"Kmrn ngga ada tidur, baru bisa tidurnya jam stngh 7 td pagi tp jam 8 udah kebangun...Trus ngga bisa Tidur lg sampe sore baru tidur cuma stngh jam.......Lah jam 00.55 tiba2 ngerasa gelisah,sesak nafas,&amp; pengen nangis.. ini gw kenapa lg 😑 padahal ngga lg mikirin apa2",1
"Nb: jika anak didikmu tidak menyukai cara/sikapmu. Ubah! Kasihan, mereka tidak akan pernah bisa menerima apa yang engkau berikan. *Jangan mengajar dengan cara egois. Kami mencontohmu pakbuk 'siapapun' # curhatvan?",1
"siang tadi merasa bodoh pengen ke sebuah Cafe yang mana tempatnya sehari-hari gue lewatin klo mau pulang sore pun begitu pengen ke museum macan, kirain mah jauh. selemparan kolor dari kantor dan kostan pacar. hahaha ku merasa dodonk.",1
"Astaghfirullah, nyambat mulu hidup aku",0
"dirundung masalah ,..hati resah,..jiwa gelisah.",0
"Ini kenapa dehhh,,, penulis fav gue pada ngeluarin buku dengan waktu yg bersamaan gini... Pusing kan ikut PO yang mana u,u,u, buku Ramadhan sale aja blom dibayar:""(",1
"Yaampun aslii deh ga lagi ngopi malem2 -,- alhasil ga bisa tidur sampe jm 4 pagi trus jam /6 udah kebangun lagi dan ga bisa merem lagi sampe sekarang padahal mata berat tapi ga bisa diajak merem jugaaa",1
"main aja dr maghrib sampe subuh juga bodo amat. tp jangan lupa! setelah kosongin jadwal harus konsisten lg ngomong doang gampang ya laks, ngelakuinnya susah emang! makanya coba aja. awalnya susah, ntar juga kl udah kebiasaan ketagihan",1
Krn tidak memenuhi kuota medan cancel ya sayang.. Mohon maav yg sebesar besarnya Tiket mehong klo cm 4 ekor gk cucok Hari ini nia refund DP buat medan ya 4 bagi yg udah DP mohon konfrmasi buat pengembalian dana Sekali lagi [USERNAME] mohon maav yg sebesar besarnya,1
Berharap aku ke dokter dksh salep bwt yg lebam2 biru..eehhh malah dkshnya obat nyeri tablet+vitamin  pdhl tensi darah aku normal 110/70..ttp aja salep mah gak dksh sm dokternya ,1
dengerin lagu dekat dihati berasa lg jatuh cinta anjritt,0
resah gelisah mengiringi,0
"Walopun lebaran msh lama nuansa maaf memaafkan sdh menyebar kemana2 .Td ke ATM,Katanya Maaf saldo anda tdk mencukupi. Gw coba telfon tmn ,eh operator jg minta maaf. Katanya Maaf pulsa anda tdk cukup utk melakukan panggilan ini #recehkantwitter",1
Jika kamu bertanya dari mana datangnya luka?.Dari dia yang kau anggap istimewa! 🌱,0
"Agak cape jg debat dg orang2 yg melihat sgalanya dlm konteks hitam putih. Kenapa bisa berubah pandangan, mis dr kontra jd pro. Apakah hanya soal kepentingan instan. Bisa sj, tp smua keputusan pasti sdh mlewati pengalaman ttt. Ya hrs dipahami dlm konteks pengalaman itu #TGB",1
"Sebetulnya gak ada maksud jelek, cuma kagum dengan pencapaian putrinya teman, yang disekolahin Desain Komunikasi Visual, secara Jaman Now orang pada ribut soal sekolah Negeri dan Zonasi... apa daya dianggap belum bisa Move On oleh semua kawan lama... Jadi terpaksa UnFol ybs...",1
pagi bestie,0
"keinget dulu ngejar2 pak aje sampe ke annex, bela2in toefl di jkt (tanpa persiapan samsek), ngirim hasil toefl ke bandung lagi, ngumpulin berkas ini itu dll dll",1
[USERNAME] [USERNAME] [USERNAME] Demokrasi kita memang lagi mundur saat ini krn kebebasan berekspresi terus menerus di pantau oleh penguasa.,1
Pembersihan TL............................................................................................................................................................................................................................4,0
"Selamat jalan adik kami, Semua yang hidup pasti akan meninggal, dan kembali kepada Allah inna lillahi wa inna ilahirojiun",1
Tibah freedom to choose pulak. Kau dah kenapa?,0
"Omelette Mie ter-pas banget, texturenya pas, gak ancur, masih renyah digigit, tapi lembut pas dikunyah, rasanya pas, gak greasy, matengnya pas. Tapi biasanya yang pas ketemunya diwaktu yang gak pas sih :') [URL]",1
Motor again haha,0
"separah inilah aku yang tak mengerti bahwa ada fitur sms banking dan i-banking. okay i'm done~ btw terimakasih sudah menjadi yg tersabar menghadapi diriku yg gapteknya gak ketulungan, semoga alam semesta mengamini chatmu ya!",1
Gelisah bgt anjir kenapa ya,0
"Tiap bangun tidur pasti gelisah dan deg2an, sampe kapan cobak🙂",0
pidato..gimana caranya..,0
"Di malam ini, saat lagi terpojokkan memilih jalan. Dapet DM begini : kalo udah ada niat segera d laksanakan.. soale ntr d tunda sama dengan ga jdi wkwk biasane wkwk Lalu kutersedaq",1
"Cuman bisa bersemoga, walaupun harap2 cemas kalo awalannya begini....",0
"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^",0
Emosional ketika PMS dilatarbelakangi oleh insekuritas yg juga meningkat akibat hormon-hormon ini. Entah kenapa jd akan merasa cemas ke banyak hal tanpa alasan kalopun ada alasannya keknya lebay aja ampe segitunya 🙃🙃🙃,1
punyetaaaaaa 🙂,0
unh! yg dom jakbar cuddle yuk ntar malem? M22 can host,0
Repnya tar dulu ya mau ngedije bersama piring-piring dan panci kesayangan yg sudah menunggu😂,0
Mimpi buruk beberapa menit membuat cemas dan tidak bersemangat berhari2,0
"Gue pun juga ngatain sesama perempuan, memutus rantai akan julit emang susah owislah~~ ibarate sego uwis dadi bubur~ flying money money",1
"[USERNAME] Pas cerita ke pak puh (bapak sepuh/masnya bapak) yg emg bisa liat, beliau langsung ikut ke kosan, pas diliat ternyata emang 'ada'. Nongkrongnya di depan gudang:( tp ga bilang wujudnya gmn hmm",1
"Turut sepenanggungan atas meninggalnya dr. Ramona Sari - sejawat, aktivis, dan salah satu pejuang paling tangguh dari [USERNAME] untuk hak & kesehatan seksual reproduksi perempuan Indonesia. Semoga Yang Maha berkenan memeluk pulang. Tuhan yang memberi, Tuhan pula yang mengambil.",1
"kesal ,",0
"Saya selalu kurang sepakat sama cara orang-orang mereduksi kapitalisme sebatas penciptaan lagu cinta. Kapitalisme di dunia musik bukan cuma itu, tapi masih banyak yang jauh lebih luas seperti eksploitasi, ketidaksetaraan gender, kesenjangan produksi dll.",1
cemas berlebihan udh kek acara mingguan aj si gue,0
"Ya intinya bgtu gw lg ngerasain cape,sedih,kesel,gelisah. Kayak rasa tuh campur aduk di hati sama pikiran, di otak gw tu lg travelling berbagai byk hal dr masalah sampe Bahagia yg pernah gw rasain sampe detik ini.",1
"Sudah resah, ditimpa gelisah, ditubruk gundah. Akhirnya semua bubrah. Gud job.",0
"Cemas sendiri, sedih sendiri, tidak memiliki tenang",0
"Semacam ga semangat banget deh. Gelisah, banyak pikiran, jenuh, bingung, sedih, marah, takut, kalut. Ah...",0
capek gelisah mulu,0
mulai gelisah sama perjalanan hidup yang gini gini aja,0
nah diam lebih bagus yaudah saya diam saja deh -_- kepo deh memang tadi kemna haha,1
"Baru ngerasain nih gue bener2 duit di dompet tinggal 4rb doang, di ATM tinggal dikit dan gabisa diambil krna saldo ga cukup. Ternyata gue bener2 miskin yawlaaaa",1
"Mungkin beberapa hari ini buat kamu biasa aja atau malah ngga ada apa-apa, tapi kamu tau ga si? Sehari aja rasanya panjang banget buat aku setelah hal itu terjadi, aku selalu ngerasa cemas keputusan apa yang mau kamu ambil nantinya, dan kapan kamu mau ngasih tau aku keputusan itu",0
